1418.69	995.79
1423.08	997.263
1427.47	983.684
1431.86	987.368
1436.24	994.211
1440.62	988.526
1445.0	990.316
1449.38	985.474
1453.75	994.737
1458.12	987.368
1462.49	989.579
1466.86	992.421
1471.22	992.0
1475.58	993.684
1479.94	985.368
1484.29	988.316
1488.65	993.474
1493.0	989.158
1497.34	988.526
1501.69	991.158
1506.03	986.632
1510.37	985.895
1514.7	989.579
1519.04	980.631
1523.37	979.579
1527.69	982.526
1532.02	983.789
1536.34	981.474
1540.66	982.947
1544.98	975.579
1549.29	984.632
1553.61	973.579
1557.92	972.105
1562.22	971.684
1566.53	979.789
1570.83	971.368
1575.12	973.263
1579.42	965.158
1583.71	971.684
1588.0	970.105
1592.29	967.579
1596.58	965.263
1600.86	962.421
1605.14	969.895
1609.42	967.895
1613.69	965.789
1617.96	963.684
1622.23	958.526
1626.5	959.895
1630.76	957.158
1635.03	958.316
1639.29	953.474
1643.54	953.158
1647.8	951.158
1652.05	952.316
1656.3	947.368
1660.54	942.632
1664.78	945.474
1669.02	940.316
1673.26	943.895
1677.5	937.79
1681.73	934.737
1685.96	935.684
1690.19	930.632
1694.41	932.421
1698.64	927.579
1702.86	934.211
1707.07	932.316
1711.29	928.526
1715.5	929.053
1719.71	928.211
1723.92	925.053
1728.12	925.895
1732.32	920.421
1736.52	918.0
1740.72	913.474
1744.91	918.316
1749.1	912.526
1753.29	905.895
1757.48	914.421
1761.66	912.0
1765.85	906.632
1770.02	910.632
1774.2	905.789
1778.37	903.895
1782.54	901.263
1786.71	903.368
1790.88	900.947
1795.04	899.263
1799.2	902.105
1803.36	894.316
1807.52	903.474
1811.67	894.316
1815.82	897.263
1819.97	898.105
1824.12	891.579
1828.26	889.684
1832.4	890.105
1836.54	890.947
1840.68	879.895
1844.81	884.842
1848.94	882.631
1853.07	881.579
1857.19	880.21
1861.32	881.579
1865.44	881.474
1869.55	877.579
1873.67	873.895
1877.78	870.105
1881.9	867.789
1886.0	871.789
1890.11	874.526
1894.21	876.526
1898.31	868.105
1902.41	874.211
1906.51	866.316
1910.6	863.895
1914.69	860.737
1918.78	864.211
1922.86	863.684
1926.95	861.579
1931.03	864.632
1935.11	859.579
1939.18	855.579
1943.26	854.842
1947.33	846.0
1951.4	856.0
1955.46	855.158
1959.53	854.105
1963.59	852.632
1967.65	850.421
1971.7	847.474
1975.76	849.474
1979.81	844.632
1983.86	837.368
1987.91	846.842
1991.95	843.684
1995.99	836.947
2000.03	836.105
2004.07	839.053
2008.1	835.579
2012.14	840.316
2016.17	835.579
2020.19	831.368
2024.22	833.579
2028.24	828.842
2032.26	825.579
2036.28	827.895
2040.29	821.474
2044.31	821.895
2048.32	822.947
2052.33	814.737
2056.33	818.631
2060.33	820.316
2064.34	813.789
2068.33	814.526
2072.33	809.579
2076.32	814.105
2080.31	810.526
2084.3	808.947
2088.29	807.79
2092.27	812.0
2096.26	803.369
2100.24	810.211
2104.21	810.737
2108.19	808.316
2112.16	803.368
2116.13	798.0
2120.1	801.368
2124.06	804.105
2128.03	801.895
2131.99	801.053
2135.94	799.579
2139.9	795.158
2143.85	791.474
2147.8	795.684
2151.75	780.21
2155.7	791.053
2159.64	788.316
2163.59	785.368
2167.52	785.263
2171.46	784.947
2175.4	779.579
2179.33	779.368
2183.26	776.842
2187.19	777.684
2191.11	777.789
2195.03	779.789
2198.96	776.0
2202.87	776.105
2206.79	776.632
2210.7	774.632
2214.62	772.842
2218.52	774.316
2222.43	778.211
2226.34	769.474
2230.24	770.737
2234.14	764.105
2238.04	770.947
2241.93	766.211
2245.82	764.211
2249.71	766.526
2253.6	765.053
2257.49	764.0
2261.37	757.474
2265.25	761.579
2269.13	754.842
2273.01	755.684
2276.89	757.053
2280.76	752.421
2284.63	746.316
2288.5	752.316
2292.36	752.737
2296.23	737.474
2300.09	749.053
2303.94	750.316
2307.8	744.947
2311.66	747.053
2315.51	744.0
2319.36	742.842
2323.2	742.105
2327.05	743.474
2330.89	738.842
2334.73	734.947
2338.57	734.737
2342.41	738.211
2346.24	734.632
2350.07	731.368
2353.9	726.947
2357.73	730.947
2361.55	729.474
2365.38	722.842
2369.2	719.368
2373.02	725.263
2376.83	723.053
2380.65	716.947
2384.46	713.789
2388.27	718.842
2392.07	714.0
2395.88	717.368
2399.68	711.263
2403.48	715.789
2407.28	712.421
2411.07	710.632
2414.87	706.737
2418.66	706.842
2422.45	707.579
2426.24	708.737
2430.02	706.947
2433.8	701.895
2437.58	705.684
2441.36	700.421
2445.14	700.526
