1131.71	250.105
1136.28	252.0
1140.85	255.684
1145.42	255.368
1149.99	258.737
1154.55	251.789
1159.11	254.842
1163.66	259.368
1168.22	262.842
1172.77	261.789
1177.32	257.368
1181.86	259.684
1186.4	264.0
1190.94	261.474
1195.48	264.632
1200.01	259.579
1204.54	258.0
1209.07	265.684
1213.6	265.684
1218.12	265.684
1222.64	261.684
1227.15	263.368
1231.67	265.158
1236.18	265.368
1240.68	267.474
1245.19	269.263
1249.69	270.737
1254.19	270.947
1258.69	270.105
1263.18	274.21
1267.67	275.579
1272.16	272.632
1276.64	269.368
1281.13	273.684
1285.61	276.421
1290.08	275.684
1294.56	275.474
1299.03	273.263
1303.49	273.789
1307.96	275.368
1312.42	277.368
1316.88	276.421
1321.34	273.579
1325.79	274.947
1330.24	276.105
1334.69	275.263
1339.14	274.842
1343.58	275.474
1348.02	276.632
1352.46	278.526
1356.89	278.947
1361.32	277.895
1365.75	282.632
1370.18	279.474
1374.6	278.421
1379.02	281.895
1383.44	278.737
1387.86	283.053
1392.27	283.579
1396.68	280.947
1401.08	284.21
1405.49	282.0
1409.89	284.526
1414.29	284.737
1418.69	283.895
1423.08	281.053
1427.47	281.474
1431.86	283.053
1436.24	288.421
1440.62	286.0
1445.0	282.0
1449.38	285.053
1453.75	285.263
1458.12	287.895
1462.49	284.632
1466.86	286.421
1471.22	287.053
1475.58	286.737
1479.94	289.158
1484.29	290.211
1488.65	288.105
1493.0	288.316
1497.34	288.842
1501.69	290.0
1506.03	287.789
1510.37	288.421
1514.7	291.263
1519.04	291.053
1523.37	291.263
1527.69	290.632
1532.02	285.368
1536.34	288.211
1540.66	286.211
1544.98	287.579
1549.29	286.737
1553.61	288.421
1557.92	288.737
1562.22	289.053
1566.53	285.474
1570.83	291.474
1575.12	286.105
1579.42	286.0
1583.71	287.053
1588.0	284.947
1592.29	281.263
1596.58	282.0
1600.86	285.895
1605.14	281.789
1609.42	279.579
1613.69	279.158
1617.96	276.842
1622.23	274.947
1626.5	273.368
1630.76	271.789
1635.03	270.526
1639.29	268.737
1643.54	272.316
1647.8	266.316
1652.05	262.842
1656.3	267.158
1660.54	264.526
1664.78	265.474
1669.02	265.053
1673.26	266.316
1677.5	261.368
1681.73	262.526
1685.96	264.421
1690.19	263.053
1694.41	263.368
1698.64	263.263
1702.86	262.737
1707.07	259.895
1711.29	259.895
1715.5	260.632
1719.71	255.895
1723.92	258.0
1728.12	260.105
1732.32	259.684
1736.52	260.526
1740.72	260.0
1744.91	258.632
1749.1	259.368
1753.29	253.053
1757.48	254.105
1761.66	257.053
1765.85	256.632
1770.02	255.895
1774.2	256.0
1778.37	255.579
1782.54	256.842
1786.71	255.579
1790.88	253.368
1795.04	254.0
1799.2	255.158
1803.36	253.368
1807.52	254.737
1811.67	255.263
1815.82	252.737
1819.97	251.474
1824.12	250.737
1828.26	250.0
1832.4	250.632
1836.54	250.842
1840.68	249.895
1844.81	250.947
1848.94	253.263
1853.07	251.053
1857.19	250.0
1861.32	249.158
1865.44	250.211
1869.55	247.579
1873.67	247.158
1877.78	246.421
1881.9	247.263
1886.0	246.526
1890.11	246.316
1894.21	247.579
1898.31	243.368
1902.41	245.789
1906.51	247.579
1910.6	247.579
1914.69	244.526
1918.78	246.105
1922.86	246.842
1926.95	241.895
1931.03	244.211
1935.11	241.158
1939.18	245.474
1943.26	243.368
1947.33	245.263
1951.4	239.895
1955.46	241.684
1959.53	241.368
1963.59	244.526
1967.65	241.158
1971.7	242.105
1975.76	239.579
1979.81	239.474
1983.86	240.737
1987.91	239.158
1991.95	238.316
1995.99	236.737
2000.03	234.947
2004.07	238.211
2008.1	239.053
2012.14	236.0
2016.17	236.842
2020.19	236.737
2024.22	237.684
2028.24	236.947
2032.26	234.526
2036.28	232.737
2040.29	232.947
2044.31	232.0
2048.32	231.684
2052.33	234.947
2056.33	231.474
2060.33	231.684
2064.34	232.0
2068.33	229.789
2072.33	228.947
2076.32	227.79
2080.31	227.474
2084.3	228.526
2088.29	227.053
2092.27	230.421
2096.26	229.895
2100.24	225.579
2104.21	229.053
2108.19	226.842
2112.16	227.474
2116.13	224.105
2120.1	225.789
2124.06	226.737
2128.03	226.737
2131.99	223.789
2135.94	222.632
2139.9	223.263
2143.85	222.737
2147.8	223.474
2151.75	220.947
2155.7	225.368
2159.64	224.421
2163.59	221.158
2167.52	218.842
2171.46	218.105
2175.4	221.053
2179.33	218.105
2183.26	217.895
2187.19	220.0
2191.11	220.0
2195.03	220.105
2198.96	217.895
2202.87	216.842
2206.79	218.421
2210.7	218.737
2214.62	215.789
2218.52	214.105
2222.43	219.474
2226.34	217.789
2230.24	215.579
2234.14	214.421
2238.04	216.421
2241.93	213.895
2245.82	212.737
2249.71	212.526
2253.6	213.158
2257.49	211.368
2261.37	210.421
2265.25	209.474
2269.13	211.895
2273.01	214.947
2276.89	209.158
2280.76	206.947
2284.63	209.474
2288.5	208.316
2292.36	208.632
2296.23	212.211
2300.09	210.526
2303.94	208.0
2307.8	209.263
2311.66	207.474
2315.51	208.421
2319.36	207.474
2323.2	204.737
2327.05	205.579
2330.89	208.316
2334.73	208.211
2338.57	207.368
2342.41	204.632
2346.24	204.632
2350.07	205.579
2353.9	203.263
2357.73	206.105
2361.55	204.526
2365.38	203.263
2369.2	205.263
2373.02	200.105
2376.83	198.737
2380.65	198.526
2384.46	198.421
2388.27	196.632
2392.07	197.158
2395.88	199.474
2399.68	196.842
2403.48	199.789
2407.28	194.632
2411.07	198.0
2414.87	197.789
2418.66	197.684
2422.45	196.737
2426.24	194.737
2430.02	193.474
2433.8	194.105
2437.58	190.421
2441.36	196.316
2445.14	191.263
